configuration,evaluation_scope,file_name,perturbation,status,rejection_reason,original_prediction_kg,perturbed_prediction_kg,delta_kg
random_forest,baseline,cad50242-7ecb-44de-86f7-908896219dba.png,expansion,eligible,,73.698579,78.163256,4.464677
random_forest,baseline,cad50242-7ecb-44de-86f7-908896219dba.png,scale_grow,eligible,,73.698579,73.376581,-0.321998
random_forest,baseline,cad50242-7ecb-44de-86f7-908896219dba.png,scale_shrink,eligible,,73.698579,73.336759,-0.361820
random_forest,baseline,cad50242-7ecb-44de-86f7-908896219dba.png,shift_down,eligible,,73.698579,73.698579,0.000000
random_forest,baseline,cad50242-7ecb-44de-86f7-908896219dba.png,shift_left,eligible,,73.698579,73.698579,0.000000
random_forest,baseline,cad50242-7ecb-44de-86f7-908896219dba.png,shift_right,eligible,,73.698579,73.698579,0.000000
random_forest,baseline,cad50242-7ecb-44de-86f7-908896219dba.png,shift_up,eligible,,73.698579,73.698579,0.000000
random_forest,baseline,caf4a07a-50de-457d-bd9a-d095fbd8f1b6.png,contraction,rejected,contraction_topology_violation,108.169244,,
random_forest,baseline,caf4a07a-50de-457d-bd9a-d095fbd8f1b6.png,expansion,rejected,contraction_topology_violation,108.169244,,
random_forest,baseline,caf4a07a-50de-457d-bd9a-d095fbd8f1b6.png,scale_grow,eligible,,108.169244,144.877604,36.708360
random_forest,baseline,caf4a07a-50de-457d-bd9a-d095fbd8f1b6.png,scale_shrink,eligible,,108.169244,97.540729,-10.628515
random_forest,baseline,caf4a07a-50de-457d-bd9a-d095fbd8f1b6.png,shift_down,eligible,,108.169244,108.169244,0.000000
random_forest,baseline,caf4a07a-50de-457d-bd9a-d095fbd8f1b6.png,shift_left,eligible,,108.169244,108.169244,0.000000
random_forest,baseline,caf4a07a-50de-457d-bd9a-d095fbd8f1b6.png,shift_right,eligible,,108.169244,108.169244,0.000000
random_forest,baseline,caf4a07a-50de-457d-bd9a-d095fbd8f1b6.png,shift_up,eligible,,108.169244,108.169244,0.000000
random_forest,baseline,cbda216b-3e9b-482e-95d2-69c114dfc2e6.png,contraction,eligible,,471.398752,323.568430,-147.830322
random_forest,baseline,cbda216b-3e9b-482e-95d2-69c114dfc2e6.png,expansion,eligible,,471.398752,479.525200,8.126448
random_forest,baseline,cbda216b-3e9b-482e-95d2-69c114dfc2e6.png,scale_grow,eligible,,471.398752,467.086464,-4.312288
random_forest,baseline,cbda216b-3e9b-482e-95d2-69c114dfc2e6.png,scale_shrink,eligible,,471.398752,472.287254,0.888502
random_forest,baseline,cbda216b-3e9b-482e-95d2-69c114dfc2e6.png,shift_down,rejected,shift_cuts_foreground,471.398752,,
random_forest,baseline,cbda216b-3e9b-482e-95d2-69c114dfc2e6.png,shift_left,eligible,,471.398752,471.398752,0.000000
random_forest,baseline,cbda216b-3e9b-482e-95d2-69c114dfc2e6.png,shift_right,eligible,,471.398752,471.398752,0.000000
random_forest,baseline,cbda216b-3e9b-482e-95d2-69c114dfc2e6.png,shift_up,eligible,,471.398752,471.398752,0.000000
random_forest,baseline,cc76dba5-6749-465a-baad-1a7a2d9e625a.png,contraction,rejected,expansion_topology_violation,79.076872,,
random_forest,baseline,cc76dba5-6749-465a-baad-1a7a2d9e625a.png,expansion,rejected,expansion_topology_violation,79.076872,,
random_forest,baseline,cc76dba5-6749-465a-baad-1a7a2d9e625a.png,scale_grow,eligible,,79.076872,82.275591,3.198719
random_forest,baseline,cc76dba5-6749-465a-baad-1a7a2d9e625a.png,scale_shrink,eligible,,79.076872,74.756996,-4.319876
random_forest,baseline,cc76dba5-6749-465a-baad-1a7a2d9e625a.png,shift_down,eligible,,79.076872,79.076872,0.000000
random_forest,baseline,cc76dba5-6749-465a-baad-1a7a2d9e625a.png,shift_left,eligible,,79.076872,79.076872,0.000000
random_forest,baseline,cc76dba5-6749-465a-baad-1a7a2d9e625a.png,shift_right,eligible,,79.076872,79.076872,0.000000
random_forest,baseline,cc76dba5-6749-465a-baad-1a7a2d9e625a.png,shift_up,eligible,,79.076872,79.076872,0.000000
random_forest,baseline,cd5c763c-d829-4234-9df3-a7eac7a6cca2.png,contraction,eligible,,132.276802,100.647151,-31.629652
random_forest,baseline,cd5c763c-d829-4234-9df3-a7eac7a6cca2.png,expansion,eligible,,132.276802,173.299566,41.022764
random_forest,baseline,cd5c763c-d829-4234-9df3-a7eac7a6cca2.png,scale_grow,eligible,,132.276802,136.656298,4.379496
random_forest,baseline,cd5c763c-d829-4234-9df3-a7eac7a6cca2.png,scale_shrink,eligible,,132.276802,112.913957,-19.362845
random_forest,baseline,cd5c763c-d829-4234-9df3-a7eac7a6cca2.png,shift_down,eligible,,132.276802,132.276802,0.000000
random_forest,baseline,cd5c763c-d829-4234-9df3-a7eac7a6cca2.png,shift_left,eligible,,132.276802,132.276802,0.000000
random_forest,baseline,cd5c763c-d829-4234-9df3-a7eac7a6cca2.png,shift_right,eligible,,132.276802,132.276802,0.000000
random_forest,baseline,cd5c763c-d829-4234-9df3-a7eac7a6cca2.png,shift_up,eligible,,132.276802,132.276802,0.000000
random_forest,baseline,cecd4cb1-cbbf-4018-94c4-b840918240bd.png,contraction,eligible,,366.308077,331.819904,-34.488173
random_forest,baseline,cecd4cb1-cbbf-4018-94c4-b840918240bd.png,expansion,eligible,,366.308077,409.867095,43.559018
random_forest,baseline,cecd4cb1-cbbf-4018-94c4-b840918240bd.png,scale_grow,eligible,,366.308077,371.105833,4.797756
random_forest,baseline,cecd4cb1-cbbf-4018-94c4-b840918240bd.png,scale_shrink,eligible,,366.308077,344.210515,-22.097561
random_forest,baseline,cecd4cb1-cbbf-4018-94c4-b840918240bd.png,shift_down,eligible,,366.308077,366.308077,0.000000
random_forest,baseline,cecd4cb1-cbbf-4018-94c4-b840918240bd.png,shift_left,eligible,,366.308077,366.308077,0.000000
random_forest,baseline,cecd4cb1-cbbf-4018-94c4-b840918240bd.png,shift_right,eligible,,366.308077,366.308077,0.000000
random_forest,baseline,cecd4cb1-cbbf-4018-94c4-b840918240bd.png,shift_up,eligible,,366.308077,366.308077,0.000000
random_forest,baseline,d1b6ac73-d17e-48f7-aff6-600ce98e1989.png,contraction,eligible,,312.360810,193.188585,-119.172224
random_forest,baseline,d1b6ac73-d17e-48f7-aff6-600ce98e1989.png,expansion,eligible,,312.360810,430.577257,118.216447
random_forest,baseline,d1b6ac73-d17e-48f7-aff6-600ce98e1989.png,scale_grow,eligible,,312.360810,332.470953,20.110143
random_forest,baseline,d1b6ac73-d17e-48f7-aff6-600ce98e1989.png,scale_shrink,eligible,,312.360810,236.221035,-76.139775
random_forest,baseline,d1b6ac73-d17e-48f7-aff6-600ce98e1989.png,shift_down,eligible,,312.360810,312.360810,0.000000
random_forest,baseline,d1b6ac73-d17e-48f7-aff6-600ce98e1989.png,shift_left,eligible,,312.360810,312.360810,0.000000
random_forest,baseline,d1b6ac73-d17e-48f7-aff6-600ce98e1989.png,shift_right,eligible,,312.360810,312.360810,0.000000
random_forest,baseline,d1b6ac73-d17e-48f7-aff6-600ce98e1989.png,shift_up,eligible,,312.360810,312.360810,0.000000
random_forest,baseline,d2d39358-ef20-4013-aced-9caa7ebae255.png,contraction,rejected,contraction_topology_violation,77.577483,,
random_forest,baseline,d2d39358-ef20-4013-aced-9caa7ebae255.png,expansion,rejected,contraction_topology_violation,77.577483,,
random_forest,baseline,d2d39358-ef20-4013-aced-9caa7ebae255.png,scale_grow,eligible,,77.577483,78.055557,0.478074
random_forest,baseline,d2d39358-ef20-4013-aced-9caa7ebae255.png,scale_shrink,eligible,,77.577483,76.354231,-1.223252
random_forest,baseline,d2d39358-ef20-4013-aced-9caa7ebae255.png,shift_down,eligible,,77.577483,77.577483,0.000000
random_forest,baseline,d2d39358-ef20-4013-aced-9caa7ebae255.png,shift_left,eligible,,77.577483,77.577483,0.000000
random_forest,baseline,d2d39358-ef20-4013-aced-9caa7ebae255.png,shift_right,eligible,,77.577483,77.577483,0.000000
random_forest,baseline,d2d39358-ef20-4013-aced-9caa7ebae255.png,shift_up,eligible,,77.577483,77.577483,0.000000
random_forest,baseline,d4dd40e9-a257-40b2-be37-04c011f0e67f.png,contraction,eligible,,101.841697,98.903661,-2.938036
random_forest,baseline,d4dd40e9-a257-40b2-be37-04c011f0e67f.png,expansion,eligible,,101.841697,101.113163,-0.728533
random_forest,baseline,d4dd40e9-a257-40b2-be37-04c011f0e67f.png,scale_grow,eligible,,101.841697,101.923697,0.082000
random_forest,baseline,d4dd40e9-a257-40b2-be37-04c011f0e67f.png,scale_shrink,eligible,,101.841697,101.841697,0.000000
random_forest,baseline,d4dd40e9-a257-40b2-be37-04c011f0e67f.png,shift_down,eligible,,101.841697,101.841697,0.000000
random_forest,baseline,d4dd40e9-a257-40b2-be37-04c011f0e67f.png,shift_left,eligible,,101.841697,101.841697,0.000000
random_forest,baseline,d4dd40e9-a257-40b2-be37-04c011f0e67f.png,shift_right,eligible,,101.841697,101.841697,0.000000
random_forest,baseline,d4dd40e9-a257-40b2-be37-04c011f0e67f.png,shift_up,eligible,,101.841697,101.841697,0.000000
random_forest,baseline,d5cb9f9d-9eea-49a3-a4f8-25cb8f85bf3f.png,contraction,rejected,contraction_topology_violation,313.589796,,
random_forest,baseline,d5cb9f9d-9eea-49a3-a4f8-25cb8f85bf3f.png,expansion,rejected,contraction_topology_violation,313.589796,,
random_forest,baseline,d5cb9f9d-9eea-49a3-a4f8-25cb8f85bf3f.png,scale_grow,eligible,,313.589796,309.763394,-3.826402
random_forest,baseline,d5cb9f9d-9eea-49a3-a4f8-25cb8f85bf3f.png,scale_shrink,eligible,,313.589796,283.221328,-30.368468
random_forest,baseline,d5cb9f9d-9eea-49a3-a4f8-25cb8f85bf3f.png,shift_down,eligible,,313.589796,313.589796,0.000000
random_forest,baseline,d5cb9f9d-9eea-49a3-a4f8-25cb8f85bf3f.png,shift_left,eligible,,313.589796,313.589796,0.000000
random_forest,baseline,d5cb9f9d-9eea-49a3-a4f8-25cb8f85bf3f.png,shift_right,eligible,,313.589796,313.589796,0.000000
random_forest,baseline,d5cb9f9d-9eea-49a3-a4f8-25cb8f85bf3f.png,shift_up,eligible,,313.589796,313.589796,0.000000
random_forest,baseline,d68e75fb-36b2-4c74-b276-b3a54ca35f94.png,contraction,eligible,,342.819100,223.015006,-119.804093
random_forest,baseline,d68e75fb-36b2-4c74-b276-b3a54ca35f94.png,expansion,eligible,,342.819100,422.641491,79.822391
random_forest,baseline,d68e75fb-36b2-4c74-b276-b3a54ca35f94.png,scale_grow,eligible,,342.819100,338.482228,-4.336871
random_forest,baseline,d68e75fb-36b2-4c74-b276-b3a54ca35f94.png,scale_shrink,eligible,,342.819100,294.569366,-48.249734
random_forest,baseline,d68e75fb-36b2-4c74-b276-b3a54ca35f94.png,shift_down,eligible,,342.819100,342.819100,0.000000
random_forest,baseline,d68e75fb-36b2-4c74-b276-b3a54ca35f94.png,shift_left,eligible,,342.819100,342.819100,0.000000
random_forest,baseline,d68e75fb-36b2-4c74-b276-b3a54ca35f94.png,shift_right,eligible,,342.819100,342.819100,0.000000
random_forest,baseline,d68e75fb-36b2-4c74-b276-b3a54ca35f94.png,shift_up,eligible,,342.819100,342.819100,0.000000
random_forest,baseline,d7c2b5cb-3a6e-44a3-bbe6-a330fb520783.png,contraction,eligible,,124.540482,96.216695,-28.323788
random_forest,baseline,d7c2b5cb-3a6e-44a3-bbe6-a330fb520783.png,expansion,eligible,,124.540482,152.866608,28.326126
random_forest,baseline,d7c2b5cb-3a6e-44a3-bbe6-a330fb520783.png,scale_grow,eligible,,124.540482,152.155860,27.615377
random_forest,baseline,d7c2b5cb-3a6e-44a3-bbe6-a330fb520783.png,scale_shrink,eligible,,124.540482,103.159848,-21.380634
random_forest,baseline,d7c2b5cb-3a6e-44a3-bbe6-a330fb520783.png,shift_down,eligible,,124.540482,124.540482,0.000000
random_forest,baseline,d7c2b5cb-3a6e-44a3-bbe6-a330fb520783.png,shift_left,eligible,,124.540482,124.540482,0.000000
random_forest,baseline,d7c2b5cb-3a6e-44a3-bbe6-a330fb520783.png,shift_right,eligible,,124.540482,124.540482,0.000000
random_forest,baseline,d7c2b5cb-3a6e-44a3-bbe6-a330fb520783.png,shift_up,eligible,,124.540482,124.540482,0.000000
random_forest,baseline,d9d10b66-99a2-4294-8441-070ac5e36180.png,contraction,rejected,contraction_topology_violation,310.266273,,
random_forest,baseline,d9d10b66-99a2-4294-8441-070ac5e36180.png,expansion,rejected,contraction_topology_violation,310.266273,,
random_forest,baseline,d9d10b66-99a2-4294-8441-070ac5e36180.png,scale_grow,eligible,,310.266273,318.695941,8.429669
random_forest,baseline,d9d10b66-99a2-4294-8441-070ac5e36180.png,scale_shrink,eligible,,310.266273,307.509875,-2.756397
random_forest,baseline,d9d10b66-99a2-4294-8441-070ac5e36180.png,shift_down,eligible,,310.266273,310.266273,0.000000
random_forest,baseline,d9d10b66-99a2-4294-8441-070ac5e36180.png,shift_left,eligible,,310.266273,310.266273,0.000000
random_forest,baseline,d9d10b66-99a2-4294-8441-070ac5e36180.png,shift_right,eligible,,310.266273,310.266273,0.000000
random_forest,baseline,d9d10b66-99a2-4294-8441-070ac5e36180.png,shift_up,eligible,,310.266273,310.266273,0.000000
random_forest,baseline,da449364-83c9-485e-85b8-07295c431701.png,contraction,eligible,,90.760992,86.620881,-4.140112
random_forest,baseline,da449364-83c9-485e-85b8-07295c431701.png,expansion,eligible,,90.760992,141.354332,50.593340
random_forest,baseline,da449364-83c9-485e-85b8-07295c431701.png,scale_grow,eligible,,90.760992,112.325811,21.564818
random_forest,baseline,da449364-83c9-485e-85b8-07295c431701.png,scale_shrink,eligible,,90.760992,89.062437,-1.698555
random_forest,baseline,da449364-83c9-485e-85b8-07295c431701.png,shift_down,eligible,,90.760992,90.760992,0.000000
random_forest,baseline,da449364-83c9-485e-85b8-07295c431701.png,shift_left,eligible,,90.760992,90.760992,0.000000
random_forest,baseline,da449364-83c9-485e-85b8-07295c431701.png,shift_right,eligible,,90.760992,90.760992,0.000000
random_forest,baseline,da449364-83c9-485e-85b8-07295c431701.png,shift_up,eligible,,90.760992,90.760992,0.000000
random_forest,baseline,da9ce291-91f3-4054-86bf-26cf67969478.png,contraction,rejected,contraction_topology_violation,327.454108,,
random_forest,baseline,da9ce291-91f3-4054-86bf-26cf67969478.png,expansion,rejected,contraction_topology_violation,327.454108,,
random_forest,baseline,da9ce291-91f3-4054-86bf-26cf67969478.png,scale_grow,eligible,,327.454108,331.535874,4.081766
random_forest,baseline,da9ce291-91f3-4054-86bf-26cf67969478.png,scale_shrink,eligible,,327.454108,335.462164,8.008056
random_forest,baseline,da9ce291-91f3-4054-86bf-26cf67969478.png,shift_down,eligible,,327.454108,327.454108,0.000000
random_forest,baseline,da9ce291-91f3-4054-86bf-26cf67969478.png,shift_left,eligible,,327.454108,327.454108,0.000000
random_forest,baseline,da9ce291-91f3-4054-86bf-26cf67969478.png,shift_right,eligible,,327.454108,327.454108,0.000000
random_forest,baseline,da9ce291-91f3-4054-86bf-26cf67969478.png,shift_up,eligible,,327.454108,327.454108,0.000000
random_forest,baseline,dc00f939-0603-4243-bb4d-64e3de37324d.png,contraction,eligible,,473.412171,415.144515,-58.267656
random_forest,baseline,dc00f939-0603-4243-bb4d-64e3de37324d.png,expansion,eligible,,473.412171,462.814668,-10.597502
random_forest,baseline,dc00f939-0603-4243-bb4d-64e3de37324d.png,scale_grow,eligible,,473.412171,464.711081,-8.701090
random_forest,baseline,dc00f939-0603-4243-bb4d-64e3de37324d.png,scale_shrink,eligible,,473.412171,494.852800,21.440629
random_forest,baseline,dc00f939-0603-4243-bb4d-64e3de37324d.png,shift_down,eligible,,473.412171,473.412171,0.000000
random_forest,baseline,dc00f939-0603-4243-bb4d-64e3de37324d.png,shift_left,eligible,,473.412171,473.412171,0.000000
random_forest,baseline,dc00f939-0603-4243-bb4d-64e3de37324d.png,shift_right,eligible,,473.412171,473.412171,0.000000
random_forest,baseline,dc00f939-0603-4243-bb4d-64e3de37324d.png,shift_up,eligible,,473.412171,473.412171,0.000000
random_forest,baseline,dcb3a85d-28b5-46db-aade-85a77d19106f.png,contraction,rejected,contraction_topology_violation,148.777602,,
random_forest,baseline,dcb3a85d-28b5-46db-aade-85a77d19106f.png,expansion,rejected,contraction_topology_violation,148.777602,,
random_forest,baseline,dcb3a85d-28b5-46db-aade-85a77d19106f.png,scale_grow,eligible,,148.777602,153.895321,5.117720
random_forest,baseline,dcb3a85d-28b5-46db-aade-85a77d19106f.png,scale_shrink,eligible,,148.777602,153.487849,4.710248
random_forest,baseline,dcb3a85d-28b5-46db-aade-85a77d19106f.png,shift_down,rejected,shift_cuts_foreground,148.777602,,
random_forest,baseline,dcb3a85d-28b5-46db-aade-85a77d19106f.png,shift_left,eligible,,148.777602,148.777602,0.000000
random_forest,baseline,dcb3a85d-28b5-46db-aade-85a77d19106f.png,shift_right,eligible,,148.777602,148.777602,0.000000
random_forest,baseline,dcb3a85d-28b5-46db-aade-85a77d19106f.png,shift_up,eligible,,148.777602,148.777602,0.000000
random_forest,baseline,e11ddba4-ecdc-4d65-a9a9-9f7ee0ade27e.png,contraction,eligible,,358.739310,244.214163,-114.525148
random_forest,baseline,e11ddba4-ecdc-4d65-a9a9-9f7ee0ade27e.png,expansion,eligible,,358.739310,430.581704,71.842394
random_forest,baseline,e11ddba4-ecdc-4d65-a9a9-9f7ee0ade27e.png,scale_grow,eligible,,358.739310,367.266272,8.526962
random_forest,baseline,e11ddba4-ecdc-4d65-a9a9-9f7ee0ade27e.png,scale_shrink,eligible,,358.739310,344.027290,-14.712021
random_forest,baseline,e11ddba4-ecdc-4d65-a9a9-9f7ee0ade27e.png,shift_down,eligible,,358.739310,358.739310,0.000000
random_forest,baseline,e11ddba4-ecdc-4d65-a9a9-9f7ee0ade27e.png,shift_left,eligible,,358.739310,358.739310,0.000000
random_forest,baseline,e11ddba4-ecdc-4d65-a9a9-9f7ee0ade27e.png,shift_right,eligible,,358.739310,358.739310,0.000000
random_forest,baseline,e11ddba4-ecdc-4d65-a9a9-9f7ee0ade27e.png,shift_up,eligible,,358.739310,358.739310,0.000000
random_forest,baseline,f6450174-b86e-4c9a-8707-c3781b75016d.png,contraction,rejected,contraction_topology_violation,306.764330,,
random_forest,baseline,f6450174-b86e-4c9a-8707-c3781b75016d.png,expansion,rejected,contraction_topology_violation,306.764330,,
random_forest,baseline,f6450174-b86e-4c9a-8707-c3781b75016d.png,scale_grow,eligible,,306.764330,310.482239,3.717909
random_forest,baseline,f6450174-b86e-4c9a-8707-c3781b75016d.png,scale_shrink,eligible,,306.764330,311.261547,4.497217
random_forest,baseline,f6450174-b86e-4c9a-8707-c3781b75016d.png,shift_down,eligible,,306.764330,306.764330,0.000000
random_forest,baseline,f6450174-b86e-4c9a-8707-c3781b75016d.png,shift_left,eligible,,306.764330,306.764330,0.000000
random_forest,baseline,f6450174-b86e-4c9a-8707-c3781b75016d.png,shift_right,eligible,,306.764330,306.764330,0.000000
random_forest,baseline,f6450174-b86e-4c9a-8707-c3781b75016d.png,shift_up,eligible,,306.764330,306.764330,0.000000
random_forest,baseline,f7071e9b-b2ef-4034-87c4-28a84ec7c1ed.png,contraction,eligible,,367.491853,348.857594,-18.634259
random_forest,baseline,f7071e9b-b2ef-4034-87c4-28a84ec7c1ed.png,expansion,eligible,,367.491853,398.176491,30.684638
random_forest,baseline,f7071e9b-b2ef-4034-87c4-28a84ec7c1ed.png,scale_grow,eligible,,367.491853,360.768768,-6.723086
random_forest,baseline,f7071e9b-b2ef-4034-87c4-28a84ec7c1ed.png,scale_shrink,eligible,,367.491853,373.351078,5.859224
random_forest,baseline,f7071e9b-b2ef-4034-87c4-28a84ec7c1ed.png,shift_down,rejected,shift_cuts_foreground,367.491853,,
random_forest,baseline,f7071e9b-b2ef-4034-87c4-28a84ec7c1ed.png,shift_left,eligible,,367.491853,367.491853,0.000000
random_forest,baseline,f7071e9b-b2ef-4034-87c4-28a84ec7c1ed.png,shift_right,eligible,,367.491853,367.491853,0.000000
random_forest,baseline,f7071e9b-b2ef-4034-87c4-28a84ec7c1ed.png,shift_up,eligible,,367.491853,367.491853,0.000000
random_forest,baseline,fa0afb1a-a9d3-42ff-af2f-bf30c32b5fe3.png,contraction,eligible,,345.588215,311.718151,-33.870064
random_forest,baseline,fa0afb1a-a9d3-42ff-af2f-bf30c32b5fe3.png,expansion,eligible,,345.588215,412.469102,66.880887
random_forest,baseline,fa0afb1a-a9d3-42ff-af2f-bf30c32b5fe3.png,scale_grow,eligible,,345.588215,357.238608,11.650394
random_forest,baseline,fa0afb1a-a9d3-42ff-af2f-bf30c32b5fe3.png,scale_shrink,eligible,,345.588215,321.189925,-24.398289
random_forest,baseline,fa0afb1a-a9d3-42ff-af2f-bf30c32b5fe3.png,shift_down,eligible,,345.588215,345.588215,0.000000
random_forest,baseline,fa0afb1a-a9d3-42ff-af2f-bf30c32b5fe3.png,shift_left,eligible,,345.588215,345.588215,0.000000
random_forest,baseline,fa0afb1a-a9d3-42ff-af2f-bf30c32b5fe3.png,shift_right,eligible,,345.588215,345.588215,0.000000
random_forest,baseline,fa0afb1a-a9d3-42ff-af2f-bf30c32b5fe3.png,shift_up,eligible,,345.588215,345.588215,0.000000
random_forest,baseline,fe0de2c9-1b5d-4b80-993f-d010d630ea05.png,contraction,eligible,,466.405452,299.450973,-166.954480
random_forest,baseline,fe0de2c9-1b5d-4b80-993f-d010d630ea05.png,expansion,eligible,,466.405452,470.883634,4.478182
random_forest,baseline,fe0de2c9-1b5d-4b80-993f-d010d630ea05.png,scale_grow,eligible,,466.405452,494.319384,27.913932
random_forest,baseline,fe0de2c9-1b5d-4b80-993f-d010d630ea05.png,scale_shrink,eligible,,466.405452,456.297604,-10.107848
random_forest,baseline,fe0de2c9-1b5d-4b80-993f-d010d630ea05.png,shift_down,eligible,,466.405452,466.405452,0.000000
random_forest,baseline,fe0de2c9-1b5d-4b80-993f-d010d630ea05.png,shift_left,eligible,,466.405452,466.405452,0.000000
random_forest,baseline,fe0de2c9-1b5d-4b80-993f-d010d630ea05.png,shift_right,eligible,,466.405452,466.405452,0.000000
random_forest,baseline,fe0de2c9-1b5d-4b80-993f-d010d630ea05.png,shift_up,eligible,,466.405452,466.405452,0.000000
random_forest,baseline,ff5a5ae3-6afe-496c-853e-97c02c50f3c5.png,contraction,eligible,,352.001086,314.166010,-37.835077
random_forest,baseline,ff5a5ae3-6afe-496c-853e-97c02c50f3c5.png,expansion,eligible,,352.001086,436.195217,84.194130
random_forest,baseline,ff5a5ae3-6afe-496c-853e-97c02c50f3c5.png,scale_grow,eligible,,352.001086,347.465874,-4.535213
random_forest,baseline,ff5a5ae3-6afe-496c-853e-97c02c50f3c5.png,scale_shrink,eligible,,352.001086,349.470804,-2.530283
random_forest,baseline,ff5a5ae3-6afe-496c-853e-97c02c50f3c5.png,shift_down,eligible,,352.001086,352.001086,0.000000
random_forest,baseline,ff5a5ae3-6afe-496c-853e-97c02c50f3c5.png,shift_left,eligible,,352.001086,352.001086,0.000000
random_forest,baseline,ff5a5ae3-6afe-496c-853e-97c02c50f3c5.png,shift_right,eligible,,352.001086,352.001086,0.000000
random_forest,baseline,ff5a5ae3-6afe-496c-853e-97c02c50f3c5.png,shift_up,eligible,,352.001086,352.001086,0.000000
